"filename", "language", "JSON", "XML", "C++", "Markdown", "Shell Script", "Python", "C", "Objective-C++", "JavaScript", "HTML", "Makefile", "Objective-C", "Go", "NASM Assembly", "CSS", "GLSL", "SkSL", "TOML", "SCSS", "Docker", "TypeScript", "JSON with Comments", "PowerShell", "Properties", "CMake", "Groovy", "SQL", "Java", "YAML", "DTD", "comment", "blank", "total"
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-strokejoin.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-strokescale.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-valign-2.json", "JSON", 9268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9269
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-valign-bottom.json", "JSON", 6362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6363
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-valign-scaletofit.json", "JSON", 9412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9413
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-valign.json", "JSON", 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 629
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-text-vertical-clip.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-01.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-02.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-03.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-04.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-05.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-paragraph-01.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-paragraph-02.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-paragraph-03.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-textpath-tracking.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-threshold-compositing.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-threshold-effect.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-time-reverse.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-transform-effect.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-transform-skew.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-trimpath-fill.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-trimpath-modes.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-tritone-effect.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie-venetianblinds-effect.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie_sample_1.json", "JSON", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 113
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie_sample_2.json", "JSON", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 124
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie_sample_multiframe.json", "JSON", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 53
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie_sample_search.json", "JSON", 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 443
"d:\VUILib\third\SkiaM101Binary\resources\skottie\skottie_sample_webfont.json", "JSON", 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 635
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendClear.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendColor.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendColorBurn.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendColorDodge.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDarken.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDifference.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDst.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDstAtop.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDstIn.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDstOut.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendDstOver.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendExclusion.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendHardLight.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendHue.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendLighten.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendLuminosity.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendModulate.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendMultiply.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendOverlay.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendPlus.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSaturation.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendScreen.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSoftLight.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSrc.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSrcAtop.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSrcIn.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSrcOut.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendSrcOver.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\blend\BlendXor.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArgumentCountMismatch.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArgumentMismatch.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArgumentModifiers.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 7
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayConstructorElementCount.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 11
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayIndexOutOfRange.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 16
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayInlinedIndexOutOfRange.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 19
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayNegation.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 16
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayOfInvalidSize.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 3, 50
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayOfVoid.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 18
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayPlus.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 16
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayReturnTypes.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArraySplitDimensions.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArraySplitDimensionsInFuncBody.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArraySplitDimensionsInFuncDecl.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArraySplitDimensionsInStruct.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTooManyDimensions.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTooManyDimensionsInFuncBody.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTooManyDimensionsInFuncDecl.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTooManyDimensionsInStruct.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTypeTooManyDimensions.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTypeTooManyDimensionsInFuncBody.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTypeTooManyDimensionsInFuncDecl.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayTypeTooManyDimensionsInStruct.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\ArrayUnspecifiedDimensions.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 13
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\AssignmentTypeMismatch.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 19
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BadCaps.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BadConstInitializers.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 33
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BadFieldAccess.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 16
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BadIndex.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BadModifiers.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 28
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BadOctal.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 8
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BinaryInvalidType.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 71
"d:\VUILib\third\SkiaM101Binary\resources\sksl\errors\BinaryTypeCoercion.sksl", "SkSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 79
